code;id;state;region;province;location;station;dataset;filename;frequency;longitude;latitude;elevation
ASN00055333;;;;;;TAMWORTH (HOLLAND ST);ghcnd;ASN00055333;01d;150.9135;-31.1171;410.0
ASN00055335;;;;;;NUNDLE (MALONGA);ghcnd;ASN00055335;01d;151.1806;-31.5347;1200.0
ASN00055336;;;;;;NUNDLE (HEAD OF THE PEEL);ghcnd;ASN00055336;01d;151.1414;-31.5986;-999.9
ASN00056000;;;;;;ARDING;ghcnd;ASN00056000;01d;151.5500;-30.6000;-999.9
ASN00056001;;;;;;SAPPHIRE (ARGYLE);ghcnd;ASN00056001;01d;151.3550;-29.7183;795.0
ASN00056002;;;;;;ARMIDALE (RADIO STATION 2AD);ghcnd;ASN00056002;01d;151.6681;-30.5167;980.0
ASN00056003;;;;;;ARMIDALE FOREST;ghcnd;ASN00056003;01d;151.6000;-30.5000;-999.9
ASN00056004;;;;;;BEULAH;ghcnd;ASN00056004;01d;151.7000;-30.0000;1432.6
ASN00056005;;;;;;CARROLLS CREEK (BOONOO BOONOO);ghcnd;ASN00056005;01d;152.1000;-28.8500;955.0
ASN00056006;;;;;;BUNDARRA POST OFFICE;ghcnd;ASN00056006;01d;151.0757;-30.1711;654.0
ASN00056007;;;;;;TINGHA (CRYSTAL HILL);ghcnd;ASN00056007;01d;151.2945;-29.9315;895.0
ASN00056008;;;;;;DEEPWATER POST OFFICE;ghcnd;ASN00056008;01d;151.8483;-29.4421;970.0
ASN00056009;;;;;;EMMAVILLE POST OFFICE;ghcnd;ASN00056009;01d;151.5987;-29.4445;890.0
ASN00056010;;;;;;WALCHA (EMU CREEK);ghcnd;ASN00056010;01d;151.7078;-30.9406;1060.0
ASN00056011;;;;;;GLEN INNES POST OFFICE;ghcnd;ASN00056011;01d;151.7366;-29.7368;1062.0
ASN00056012;;;;;;GLEN INNES GASWORKS;ghcnd;ASN00056012;01d;151.7333;-29.7500;-999.9
ASN00056013;;;;;;GLEN INNES AG RESEARCH STN;ghcnd;ASN00056013;01d;151.6936;-29.6953;1060.0
ASN00056015;;;;;;GLEN MORRISON POST OFFICE;ghcnd;ASN00056015;01d;151.5333;-31.1833;1143.0
ASN00056016;;;;;;GUYRA POST OFFICE;ghcnd;ASN00056016;01d;151.6714;-30.2204;1325.0
ASN00056017;;;;;;INVERELL COMPARISON;ghcnd;ASN00056017;01d;151.1114;-29.7783;584.0
ASN00056018;;;;;;INVERELL RESEARCH CENTRE;ghcnd;ASN00056018;01d;151.0819;-29.7752;664.0
ASN00056019;;;;;;KELLYS PLAIN (HAROLDSTON);ghcnd;ASN00056019;01d;151.6000;-30.6000;999.7
ASN00056020;;;;;;GUYRA (GLENORE);ghcnd;ASN00056020;01d;151.5167;-30.2167;1120.0
ASN00056021;;;;;;MOUNT TOPPER STATE FOREST;ghcnd;ASN00056021;01d;151.2167;-29.9167;870.0
ASN00056022;;;;;;LEGUME (NEW KOREELAH);ghcnd;ASN00056022;01d;152.3506;-28.4622;385.0
ASN00056023;;;;;;OLD KOREELAH (MCPHERSON);ghcnd;ASN00056023;01d;152.4157;-28.3933;420.0
ASN00056024;;;;;;PINKETT;ghcnd;ASN00056024;01d;152.0000;-29.9000;-999.9
ASN00056025;;;;;;DUNDEE (RANGERS VALLEY);ghcnd;ASN00056025;01d;151.7500;-29.5333;914.4
ASN00056026;;;;;;RED RANGE (VICTORIA ST);ghcnd;ASN00056026;01d;151.8944;-29.7750;1155.0
ASN00056027;;;;;;RIVERTREE (MYALL);ghcnd;ASN00056027;01d;152.2511;-28.6433;270.0
ASN00056028;;;;;;URALLA (SALISBURY COURT);ghcnd;ASN00056028;01d;151.5105;-30.7338;1018.0
ASN00056029;;;;;;EMMAVILLE (STRATHBOGIE);ghcnd;ASN00056029;01d;151.4791;-29.4558;735.0
ASN00056030;;;;;;TANGLEY;ghcnd;ASN00056030;01d;151.5500;-30.1500;-999.9
ASN00056031;;;;;;TENTERDEN;ghcnd;ASN00056031;01d;151.5000;-30.1000;969.3
ASN00056032;;;;;;TENTERFIELD (FEDERATION PARK);ghcnd;ASN00056032;01d;152.0172;-29.0479;838.0
ASN00056033;;;;;;TINGHA POST OFFICE;ghcnd;ASN00056033;01d;151.2111;-29.9546;782.0
ASN00056034;;;;;;URALLA (DUMARESQ ST);ghcnd;ASN00056034;01d;151.4906;-30.6437;1012.0
ASN00056035;;;;;;WALCHA POST OFFICE;ghcnd;ASN00056035;01d;151.5942;-30.9853;1050.0
ASN00056036;;;;;;WANDSWORTH (STRABANNE);ghcnd;ASN00056036;01d;151.5199;-30.0664;1095.0
ASN00056037;;;;;;ARMIDALE (TREE GROUP NURSERY);ghcnd;ASN00056037;01d;151.6697;-30.5264;987.0
ASN00056038;;;;;;WYLIE CREEK (ALOOMBA);ghcnd;ASN00056038;01d;152.1577;-28.5529;675.0
ASN00056039;;;;;;STRATHAVEN (TENTERFIELD);ghcnd;ASN00056039;01d;151.8167;-29.0500;722.4
ASN00056040;;;;;;CULLENDORE (ASHGLEN);ghcnd;ASN00056040;01d;152.1034;-28.4803;820.0
ASN00056041;;;;;;BONSHAW (MONKSTADT);ghcnd;ASN00056041;01d;151.4500;-29.1333;347.0
ASN00056042;;;;;;URALLA (LANA);ghcnd;ASN00056042;01d;151.3002;-30.6417;835.0
ASN00056043;;;;;;MATHESON POST OFFICE;ghcnd;ASN00056043;01d;151.5667;-29.7333;993.6
ASN00056044;;;;;;TENTERFIELD (SAILOR JACK);ghcnd;ASN00056044;01d;151.7552;-28.9506;895.0
ASN00056045;;;;;;URALLA (SILVERSWORTH);ghcnd;ASN00056045;01d;151.2500;-30.6833;890.0
ASN00056046;;;;;;TENTERFIELD (SPRINGSIDE);ghcnd;ASN00056046;01d;151.9489;-29.1061;1100.0
ASN00056047;;;;;;TENTERFIELD (BACK CREEK HMSD);ghcnd;ASN00056047;01d;151.7000;-28.9333;731.5
ASN00056048;;;;;;BOLIVIA POST OFFICE;ghcnd;ASN00056048;01d;151.9500;-29.3000;820.0
ASN00056049;;;;;;BOLIVIA (ESPERANZA STATION);ghcnd;ASN00056049;01d;151.8333;-29.2500;690.0
ASN00056050;;;;;;TENTERFIELD (ABERFELDIE);ghcnd;ASN00056050;01d;151.7462;-29.0198;680.0
ASN00056051;;;;;;GLEN INNES (KENT FARM);ghcnd;ASN00056051;01d;151.7833;-29.7500;-999.9
ASN00056052;;;;;;TENTERFIELD (MOLE STATION);ghcnd;ASN00056052;01d;151.7416;-29.0988;440.0
ASN00056053;;;;;;STANNUM;ghcnd;ASN00056053;01d;151.7500;-29.3667;-999.9
ASN00056054;;;;;;DEEPWATER (GLEN GOWRIE);ghcnd;ASN00056054;01d;152.0333;-29.5000;1100.0
ASN00056055;;;;;;MOLE RIVER (TRENAYR);ghcnd;ASN00056055;01d;151.6153;-29.0211;380.0
ASN00056056;;;;;;EVERSLEIGH;ghcnd;ASN00056056;01d;151.5000;-30.5000;-999.9
ASN00056057;;;;;;TENTERDEN (BALOOK);ghcnd;ASN00056057;01d;151.3909;-30.0867;1040.0
ASN00056058;;;;;;HOWELL (WATTLEGROVE);ghcnd;ASN00056058;01d;151.0369;-29.9475;753.0
ASN00056059;;;;;;TENTERFIELD (COOREDULLA);ghcnd;ASN00056059;01d;152.1000;-29.0500;823.0
ASN00056060;;;;;;HOWELL;ghcnd;ASN00056060;01d;151.0000;-29.9000;-999.9
ASN00056061;;;;;;LISTON POST OFFICE;ghcnd;ASN00056061;01d;152.0667;-28.6667;914.0
ASN00056062;;;;;;YARROWYCK (PANATANA);ghcnd;ASN00056062;01d;151.2833;-30.4667;725.0
ASN00056063;;;;;;URALLA;ghcnd;ASN00056063;01d;151.5000;-30.6000;-999.9
ASN00056064;;;;;;RIVERTREE (MANY RIVERS);ghcnd;ASN00056064;01d;152.2518;-28.6415;255.0
ASN00056065;;;;;;URALLA (MIHI);ghcnd;ASN00056065;01d;151.6675;-30.7209;1012.0
ASN00056066;;;;;;WALCHA (GLENORA);ghcnd;ASN00056066;01d;151.6000;-31.1500;117.0
ASN00056067;;;;;;WALCHA (PETALI);ghcnd;ASN00056067;01d;151.5333;-30.8167;1005.8
ASN00056068;;;;;;ARMIDALE (BELHAVEN);ghcnd;ASN00056068;01d;151.7521;-30.3793;1120.0
ASN00056069;;;;;;ARMIDALE (TIVERTON);ghcnd;ASN00056069;01d;151.7463;-30.6479;1030.0
ASN00056070;;;;;;ARMIDALE (WYNDELLA);ghcnd;ASN00056070;01d;151.5667;-30.4167;1097.3
ASN00056071;;;;;;WALCHA (OORAWILLY);ghcnd;ASN00056071;01d;151.7167;-30.8333;1006.0
ASN00056072;;;;;;MILFORD (LISTON);ghcnd;ASN00056072;01d;152.1167;-28.6333;838.2
ASN00056073;;;;;;KENTUCKY (VALE VIEW);ghcnd;ASN00056073;01d;151.4517;-30.7825;1070.0
ASN00056074;;;;;;GLENCAIRN;ghcnd;ASN00056074;01d;151.7000;-29.7000;-999.9
ASN00056075;;;;;;WALCHA ROAD ( BOXLEY);ghcnd;ASN00056075;01d;151.4409;-31.0340;965.0
ASN00056076;;;;;;WALCHA (ABERFALDIE);ghcnd;ASN00056076;01d;151.4500;-31.1000;1018.0
ASN00056077;;;;;;WALCHA (CRAIGDARROCH);ghcnd;ASN00056077;01d;151.5022;-31.0678;1061.0
ASN00056078;;;;;;NIANGALA (INGALBA);ghcnd;ASN00056078;01d;151.4397;-31.1829;1023.0
ASN00056079;;;;;;WALCHA (COBRABALD RIVER);ghcnd;ASN00056079;01d;151.5531;-31.1556;1097.0
ASN00056080;;;;;;GLEN MORRISON (MILLBANK);ghcnd;ASN00056080;01d;151.5196;-31.2176;1090.0
ASN00056081;;;;;;GLEN MORRISON (MIRRABOOKA);ghcnd;ASN00056081;01d;151.6000;-31.2000;1097.3
ASN00056082;;;;;;NIANGALA (ASHLAND);ghcnd;ASN00056082;01d;151.4232;-31.2424;1085.0
ASN00056083;;;;;;GLEN MORRISON (BRANGA PLAINS);ghcnd;ASN00056083;01d;151.5465;-31.2642;1190.0
ASN00056084;;;;;;ST LEONARDS CREEK (LOITA DOWNS;ghcnd;ASN00056084;01d;151.6167;-31.3075;1200.0
ASN00056085;;;;;;NIANGALA (MOONEBAR);ghcnd;ASN00056085;01d;151.5000;-31.3333;1116.0
ASN00056086;;;;;;NIANGALA (SOMERLEYTON);ghcnd;ASN00056086;01d;151.4833;-31.3833;1279.9
ASN00056087;;;;;;EMMAVILLE (RED HILL);ghcnd;ASN00056087;01d;151.5500;-29.4833;887.0
ASN00056088;;;;;;EMMAVILLE (GLEN OAK);ghcnd;ASN00056088;01d;151.6707;-29.5299;890.0
ASN00056089;;;;;;EMMAVILLE (BIG BEN);ghcnd;ASN00056089;01d;151.6000;-29.5000;945.0
ASN00056090;;;;;;DEEPWATER (VALLEY VIEW);ghcnd;ASN00056090;01d;151.7667;-29.4833;930.0
ASN00056091;;;;;;DUNDEE (MALA BOGIE);ghcnd;ASN00056091;01d;151.8167;-29.5500;975.4
ASN00056092;;;;;;DUNDEE (GOCUP);ghcnd;ASN00056092;01d;151.8833;-29.5167;1143.0
ASN00056093;;;;;;DUNDEE (MINI GLEN);ghcnd;ASN00056093;01d;151.8667;-29.5667;1012.0
ASN00056094;;;;;;DUNDEE (WATTLE DALE);ghcnd;ASN00056094;01d;151.9942;-29.5488;1100.0
ASN00056095;;;;;;WELLINGROVE (BRYDONE);ghcnd;ASN00056095;01d;151.5557;-29.5781;905.0
ASN00056096;;;;;;GLEN INNES (REDDESTONE (REDBAN;ghcnd;ASN00056096;01d;151.6274;-29.5910;1015.0
ASN00056097;;;;;;DUNDEE (BURILDA);ghcnd;ASN00056097;01d;151.8000;-29.6167;999.7
ASN00056098;;;;;;DUNDEE (KARINGA);ghcnd;ASN00056098;01d;151.9483;-29.5817;1035.0
ASN00056099;;;;;;SWANBROOK (IBIS VALLEY);ghcnd;ASN00056099;01d;151.2167;-29.7167;630.9
ASN00056100;;;;;;WELLINGROVE (WANGALEA);ghcnd;ASN00056100;01d;151.5561;-29.6315;905.0
ASN00056101;;;;;;WELLINGROVE (GLENBROOK);ghcnd;ASN00056101;01d;151.6200;-29.6450;945.0
ASN00056102;;;;;;REDDESTONE (LONEWOOD);ghcnd;ASN00056102;01d;151.6815;-29.6368;1015.0
ASN00056103;;;;;;GLEN INNES (BURRAWONG);ghcnd;ASN00056103;01d;151.7333;-29.6167;1055.0
ASN00056104;;;;;;GLEN INNES (MIERLYN);ghcnd;ASN00056104;01d;151.7667;-29.6500;1020.0
ASN00056105;;;;;;GLEN INNES (GLEN HOLME);ghcnd;ASN00056105;01d;151.7833;-29.7833;1195.0
ASN00056106;;;;;;DUNDEE (KUBBA-JIMBA);ghcnd;ASN00056106;01d;151.9167;-29.6167;1116.0
ASN00056107;;;;;;INVERELL (LAURISTON);ghcnd;ASN00056107;01d;151.1833;-29.7833;609.6
ASN00056108;;;;;;INVERELL (TAUNTON);ghcnd;ASN00056108;01d;151.3000;-29.7333;670.6
ASN00056110;;;;;;ELSMORE (KIA TAMI);ghcnd;ASN00056110;01d;151.4000;-29.7333;872.0
ASN00056111;;;;;;ELSMORE (DANTHONIA);ghcnd;ASN00056111;01d;151.3503;-29.7799;780.0
ASN00056112;;;;;;SWAN VALE (WARRAWEE);ghcnd;ASN00056112;01d;151.4783;-29.7833;810.8
ASN00056113;;;;;;MATHESON (ROSE HILL);ghcnd;ASN00056113;01d;151.6333;-29.7333;1103.4
ASN00056114;;;;;;FURRACABAD (ELMVALE);ghcnd;ASN00056114;01d;151.6667;-29.7833;1079.0
ASN00056115;;;;;;GLEN INNES (LYNDALE);ghcnd;ASN00056115;01d;151.8250;-29.7023;1105.0
ASN00056116;;;;;;INVERELL (AVONDALE);ghcnd;ASN00056116;01d;151.0500;-29.8167;658.4
ASN00056117;;;;;;GILGAI;ghcnd;ASN00056117;01d;151.2000;-29.8333;732.0
ASN00056118;;;;;;ELSMORE (THE VIEW);ghcnd;ASN00056118;01d;151.2500;-29.8000;732.0
ASN00056119;;;;;;ELSMORE POST OFFICE;ghcnd;ASN00056119;01d;151.2833;-29.8000;640.1
ASN00056120;;;;;;ELSMORE (NEWSTEAD NORTH);ghcnd;ASN00056120;01d;151.3500;-29.8167;660.0
ASN00056121;;;;;;ELSMORE (PARADISE CREEK);ghcnd;ASN00056121;01d;151.4142;-29.8797;850.0
ASN00056122;;;;;;ELSMORE (PARADISE EAST OUTSTAT;ghcnd;ASN00056122;01d;151.4667;-29.8833;799.8
ASN00056123;;;;;;ELSMORE (PARADISE STATION);ghcnd;ASN00056123;01d;151.4658;-29.8783;872.0
ASN00056124;;;;;;MAYBOLE (MELROSE);ghcnd;ASN00056124;01d;151.5667;-29.8833;1340.0
ASN00056125;;;;;;MATHESON (MINUMURRA);ghcnd;ASN00056125;01d;151.6000;-29.8000;975.0
ASN00056126;;;;;;FURRACABAD (CHERRY TREE HILL);ghcnd;ASN00056126;01d;151.6333;-29.8167;1115.6
ASN00056127;;;;;;GRAHAMS VALLEY (KIA ORA);ghcnd;ASN00056127;01d;151.6333;-29.8833;1204.0
ASN00056128;;;;;;SWAN VALE (NUMERALLA);ghcnd;ASN00056128;01d;151.5207;-29.8265;970.0
ASN00056129;;;;;;STONEHENGE (HAZELWOOD);ghcnd;ASN00056129;01d;151.7333;-29.8333;1082.0
ASN00056130;;;;;;GLENCOE (STRATHMORE);ghcnd;ASN00056130;01d;151.6667;-29.9167;1155.0
ASN00056131;;;;;;STONEHENGE (BURNLEIGH);ghcnd;ASN00056131;01d;151.7650;-29.7933;1080.0
ASN00056132;;;;;;STANNIFER (DELMERE);ghcnd;ASN00056132;01d;151.2000;-29.8833;786.4
ASN00056133;;;;;;STANNIFER (KNAPSDALE);ghcnd;ASN00056133;01d;151.2333;-29.9667;883.9
ASN00056134;;;;;;TINGHA (BONNIE VIEW);ghcnd;ASN00056134;01d;151.3244;-29.9175;947.0
ASN00056135;;;;;;WANDSWORTH (WOOMBI);ghcnd;ASN00056135;01d;151.4500;-29.9333;975.0
ASN00056136;;;;;;WANDSWORTH (TEA TREE);ghcnd;ASN00056136;01d;151.5333;-30.0667;1061.0
ASN00056137;;;;;;BEN LOMOND (SPRINGWOOD);ghcnd;ASN00056137;01d;151.5833;-29.9333;1313.7
ASN00056138;;;;;;BEN LOMOND (EMILY PARK);ghcnd;ASN00056138;01d;151.6500;-29.9833;1392.9
ASN00056139;;;;;;BEN LOMOND (KOALA);ghcnd;ASN00056139;01d;151.6066;-29.9465;1360.0
ASN00056140;;;;;;EMMAVILLE (BEN VALE);ghcnd;ASN00056140;01d;151.6667;-29.4684;930.0
ASN00056141;;;;;;BOONOO BOONOO (CURRAWONG);ghcnd;ASN00056141;01d;152.1144;-28.8867;990.0
ASN00056142;;;;;;FURRACABAD (AVONDALE);ghcnd;ASN00056142;01d;151.6000;-29.8000;-999.9
ASN00056143;;;;;;BEN LOMOND;ghcnd;ASN00056143;01d;151.6000;-30.0000;-999.9
ASN00056144;;;;;;BOOROLONG;ghcnd;ASN00056144;01d;151.5000;-30.3000;-999.9
ASN00056145;;;;;;ELSMORE;ghcnd;ASN00056145;01d;151.2000;-29.8000;-999.9
ASN00056146;;;;;;RED RANGE PUBLIC SCHOOL;ghcnd;ASN00056146;01d;151.9000;-29.8000;-999.9
ASN00056147;;;;;;STONEHENGE;ghcnd;ASN00056147;01d;151.6000;-29.9000;-999.9
ASN00056148;;;;;;WOOLBROOK 2;ghcnd;ASN00056148;01d;151.4000;-31.0000;-999.9
ASN00056149;;;;;;YARROW CREEK;ghcnd;ASN00056149;01d;152.0000;-29.8000;-999.9
ASN00056150;;;;;;BUNDARRA (BASSENDEAN);ghcnd;ASN00056150;01d;151.1833;-30.0667;701.0
ASN00056151;;;;;;CEDAR RISE (ABINDALE);ghcnd;ASN00056151;01d;151.0333;-30.3333;-999.9
ASN00056152;;;;;;KINGSTOWN;ghcnd;ASN00056152;01d;151.1333;-30.5500;-999.9
ASN00056153;;;;;;ROSLYN;ghcnd;ASN00056153;01d;151.2000;-29.8000;-999.9
ASN00056154;;;;;;SHANNON VALE;ghcnd;ASN00056154;01d;151.8833;-29.7667;-999.9
ASN00056155;;;;;;TENTERFIELD 2;ghcnd;ASN00056155;01d;152.0833;-29.0667;857.0
ASN00056156;;;;;;TREVAYLOR;ghcnd;ASN00056156;01d;151.7833;-29.5500;-999.9
ASN00056157;;;;;;OBAN;ghcnd;ASN00056157;01d;151.8833;-30.2000;-999.9
ASN00056159;;;;;;DEVON COURT;ghcnd;ASN00056159;01d;151.4667;-30.2667;-999.9
ASN00056161;;;;;;GUYRA (GOWAN BRAE);ghcnd;ASN00056161;01d;151.8774;-30.1575;1325.0
ASN00056163;;;;;;MOUNT MITCHELL (TIRRANNA);ghcnd;ASN00056163;01d;151.8529;-30.0006;1275.0
ASN00056164;;;;;;LEGUME (ACACIA PLATEAU (VERDAN;ghcnd;ASN00056164;01d;152.3930;-28.3734;910.0
ASN00056165;;;;;;ELSMORE (ELMORE STATION);ghcnd;ASN00056165;01d;151.2330;-29.8109;651.0
ASN00056166;;;;;;CLOVELLY;ghcnd;ASN00056166;01d;151.1167;-29.9667;762.0
ASN00056167;;;;;;STANBOROUGH (ROCKFIELD);ghcnd;ASN00056167;01d;151.0833;-30.0034;790.0
ASN00056168;;;;;;BUNDARRA (GLEN HAZEL);ghcnd;ASN00056168;01d;151.0667;-30.0500;756.0
ASN00056169;;;;;;TINGHA (CHESTERTON);ghcnd;ASN00056169;01d;151.1462;-30.0242;795.0
ASN00056170;;;;;;TINGHA (MOOKI);ghcnd;ASN00056170;01d;151.2067;-30.0767;705.0
ASN00056171;;;;;;KOORINGLE;ghcnd;ASN00056171;01d;151.2833;-29.9833;823.0
ASN00056172;;;;;;WESTBROOK;ghcnd;ASN00056172;01d;151.3167;-30.0833;944.9
ASN00056173;;;;;;TORSDALE;ghcnd;ASN00056173;01d;151.1000;-30.1167;676.7
ASN00056174;;;;;;LAURA;ghcnd;ASN00056174;01d;151.1333;-30.2333;688.8
ASN00056175;;;;;;BUNDARRA (PRESTBURY);ghcnd;ASN00056175;01d;151.1833;-30.2000;701.0
ASN00056176;;;;;;BUNDARRA (BIMBADEEN);ghcnd;ASN00056176;01d;151.2581;-30.1369;756.0
ASN00056177;;;;;;BUNDARRA (FAIRFIELD);ghcnd;ASN00056177;01d;151.0833;-30.3667;722.4
ASN00056178;;;;;;BUNDARRA (THE CEDARS);ghcnd;ASN00056178;01d;151.0167;-30.2833;710.0
ASN00056179;;;;;;BRAMBLE BERRY;ghcnd;ASN00056179;01d;150.9833;-30.3667;731.5
ASN00056180;;;;;;BUNDARRA (SOUTH WINSCOMBE);ghcnd;ASN00056180;01d;151.0772;-30.2979;715.0
ASN00056182;;;;;;BUNDARRA (BINDAWALLA);ghcnd;ASN00056182;01d;151.2833;-30.3000;730.0
ASN00056183;;;;;;ABINGTON (GLANMIRE);ghcnd;ASN00056183;01d;151.2000;-30.3167;680.0
ASN00056184;;;;;;MERRIFIELD;ghcnd;ASN00056184;01d;151.2333;-30.3667;725.4
ASN00056185;;;;;;TENTERDEN (RAMAH);ghcnd;ASN00056185;01d;151.3333;-30.1833;1080.0
ASN00056186;;;;;;HILLGROVE (BURROWA);ghcnd;ASN00056186;01d;151.9000;-30.5667;-999.9
ASN00056189;;;;;;BEN LOMOND (MOUNT PLEASANT);ghcnd;ASN00056189;01d;151.7000;-30.0167;141.5
ASN00056190;;;;;;GUYRA (LLANGOTHLIN);ghcnd;ASN00056190;01d;151.6833;-30.1333;1280.2
ASN00056191;;;;;;ARMIDALE (TILBUSTER);ghcnd;ASN00056191;01d;151.6833;-30.4500;980.0
ASN00056192;;;;;;KINGSTOWN 2;ghcnd;ASN00056192;01d;151.1000;-30.5000;731.5
ASN00056193;;;;;;GLEN INNES (GLENDON 1);ghcnd;ASN00056193;01d;151.6667;-29.6833;-999.9
ASN00056194;;;;;;TENTERFIELD (KOOKYNIE);ghcnd;ASN00056194;01d;151.8612;-29.2716;930.0
ASN00056195;;;;;;NEWSTEAD;ghcnd;ASN00056195;01d;151.3667;-29.8333;762.0
ASN00056196;;;;;;DUMARESQ;ghcnd;ASN00056196;01d;151.5833;-30.4667;1066.8
ASN00056197;;;;;;TATIARA (GENCAIRN);ghcnd;ASN00056197;01d;151.7000;-29.7000;1145.1
ASN00056198;;;;;;TINGHA (DARBYS ROAD);ghcnd;ASN00056198;01d;151.2076;-29.9453;795.0
ASN00056200;;;;;;ARDING (BOOYONG);ghcnd;ASN00056200;01d;151.5500;-30.5833;914.4
ASN00056201;;;;;;NIANGALA (PINDARI TOPS);ghcnd;ASN00056201;01d;151.5500;-31.3833;1310.6
ASN00056202;;;;;;BLACK SWAMP (MAXWELL);ghcnd;ASN00056202;01d;152.1552;-28.9776;820.0
ASN00056203;;;;;;BLACK SWAMP (ATHLYNE);ghcnd;ASN00056203;01d;152.1343;-29.0455;865.0
ASN00056204;;;;;;SANDY FLAT (CRAIGNOOK);ghcnd;ASN00056204;01d;151.9500;-29.2167;640.0
ASN00056205;;;;;;PINKETT (BENBOOKRA);ghcnd;ASN00056205;01d;151.9650;-29.8995;1105.0
ASN00056207;;;;;;MARYLAND;ghcnd;ASN00056207;01d;151.9909;-28.5417;870.0
ASN00056208;;;;;;CULLENDORE (BORDER);ghcnd;ASN00056208;01d;152.1333;-28.4833;678.0
ASN00056209;;;;;;INVERELL (YARRAWONGA);ghcnd;ASN00056209;01d;151.0833;-29.7333;616.0
ASN00056210;;;;;;BONSHAW (HAYSTACK);ghcnd;ASN00056210;01d;151.3833;-29.2167;335.0
ASN00056211;;;;;;SANDY HILLS (TOURELLO PARK);ghcnd;ASN00056211;01d;152.2528;-28.9100;560.0
ASN00056212;;;;;;TENTERFIELD (SANDY HILL (BOORO;ghcnd;ASN00056212;01d;152.2533;-28.8433;585.0
ASN00056213;;;;;;NIANGALA (THE FLAGS);ghcnd;ASN00056213;01d;151.5333;-31.3500;1225.3
ASN00056214;;;;;;BUNDARRA (WILLOWBANK);ghcnd;ASN00056214;01d;150.9964;-30.3123;731.0
ASN00056215;;;;;;BOONOO BOONOO POST OFFICE;ghcnd;ASN00056215;01d;152.1000;-28.8833;944.9
ASN00056216;;;;;;MOLE RIVER (DARTHULA);ghcnd;ASN00056216;01d;151.5500;-28.9667;390.0
ASN00056217;;;;;;GUYRA (SPRINGMOUNT);ghcnd;ASN00056217;01d;151.7200;-30.3400;1310.0
ASN00056218;;;;;;BLACK MOUNTAIN (ST.ELMO);ghcnd;ASN00056218;01d;151.3833;-30.3500;1025.0
ASN00056220;;;;;;MATHESON (BRUDAV);ghcnd;ASN00056220;01d;151.5000;-29.7167;980.0
ASN00056221;;;;;;DUMARESQ (KIEWA);ghcnd;ASN00056221;01d;151.5833;-30.4833;914.0
ASN00056222;;;;;;RED RANGE (COORUMBONG);ghcnd;ASN00056222;01d;151.9833;-29.9167;1097.3
ASN00056225;;;;;;WALCHA (CHERRY BANK);ghcnd;ASN00056225;01d;151.6500;-31.0333;1180.0
ASN00056228;;;;;;KINGSTOWN POST OFFICE;ghcnd;ASN00056228;01d;151.1141;-30.5078;711.0
ASN00056229;;;;;;GUYRA HOSPITAL;ghcnd;ASN00056229;01d;151.6787;-30.2126;1332.0
ASN00056231;;;;;;LEGUME POST OFFICE;ghcnd;ASN00056231;01d;152.3067;-28.4083;574.0
ASN00056233;;;;;;SWAN VALE (PIETA);ghcnd;ASN00056233;01d;151.4852;-29.7753;830.0
ASN00056234;;;;;;WALCHA (THEE ST);ghcnd;ASN00056234;01d;151.5855;-30.9874;1120.0
ASN00056236;;;;;;WALCHA (INGLEWOOD);ghcnd;ASN00056236;01d;151.6246;-31.0109;1151.0
ASN00056237;;;;;;INVERELL (ELSMORE VILLAGE);ghcnd;ASN00056237;01d;151.2726;-29.8025;700.0
ASN00056238;;;;;;ARMIDALE AIRPORT AWS;ghcnd;ASN00056238;01d;151.6158;-30.5273;1079.0
ASN00056239;;;;;;WILSONS DOWNFALL;ghcnd;ASN00056239;01d;152.0974;-28.7014;965.0
ASN00056240;;;;;;GUYRA (BOX POINT);ghcnd;ASN00056240;01d;151.7367;-30.3358;1340.0
ASN00056241;;;;;;WELLINGROVE (MORILLA);ghcnd;ASN00056241;01d;151.6253;-29.6808;1055.0
ASN00056242;;;;;;INVERELL (RAGLAN ST);ghcnd;ASN00056242;01d;151.1121;-29.7796;582.0
ASN00056243;;;;;;GLEN INNES AIRPORT AWS;ghcnd;ASN00056243;01d;151.6940;-29.6780;1044.3
ASN00057000;;;;;;ABERFOYLE;ghcnd;ASN00057000;01d;152.0167;-30.2667;914.4
ASN00057001;;;;;;EBOR (GLENOWEN);ghcnd;ASN00057001;01d;152.2315;-30.3659;1285.0
ASN00057002;;;;;;BILLABONG;ghcnd;ASN00057002;01d;151.9000;-30.2000;-999.9
ASN00057003;;;;;;BONALBO POST OFFICE;ghcnd;ASN00057003;01d;152.6228;-28.7370;170.0
ASN00057004;;;;;;DALMORTON HOMESTEAD;ghcnd;ASN00057004;01d;152.4067;-29.8317;274.3
ASN00057005;;;;;;DRAKE (VILLAGE RESOURCE CENTRE;ghcnd;ASN00057005;01d;152.3759;-28.9279;490.0
ASN00057006;;;;;;DUMPE;ghcnd;ASN00057006;01d;152.4500;-29.4667;97.0
ASN00057007;;;;;;ARMIDALE (FORGLEN);ghcnd;ASN00057007;01d;151.9167;-30.4500;609.9
ASN00057008;;;;;;GEORGES CREEK;ghcnd;ASN00057008;01d;152.2000;-30.7500;-999.9
ASN00057009;;;;;;GIRARD STATE FOREST;ghcnd;ASN00057009;01d;152.3000;-28.9000;670.6
